p3n,p2n,p1n,p0n,g3n,g2n,g1n,g0n,cnn,V(cnx),V(cny),V(cnz),V(gn),V(pn),I(Va),I(V1),I(V2),I(V3),I(V4),I(V5),I(V6),I(V7),I(V8),I(V9)
1,0,0,0,0,1,0,1,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231507e-04, 9.999448e-01, -9.34297e-07, -3.24878e-11, 7.144060e-11, 1.553466e-10, 1.894587e-10, 1.315042e-10, -2.38953e-10, 2.630085e-10, -3.18422e-10, 7.895833e-11
1,0,0,0,0,1,0,1,1, 3.534878e-04, 9.998973e-01, 9.998974e-01, 1.231497e-04, 9.999448e-01, -1.01043e-06, -3.24878e-11, 7.144061e-11, 1.553466e-10, 1.894587e-10, 1.315042e-10, -2.38953e-10, 2.630085e-10, -4.77118e-10, -2.38653e-10
1,0,0,0,0,1,1,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231479e-04, 9.999448e-01, -9.22730e-07, -3.24878e-11, 7.144060e-11, 1.669647e-10, 1.890058e-10, 1.315042e-10, -4.77010e-10, -5.56808e-10, 2.434044e-10, 5.662105e-11
1,0,0,0,0,1,1,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231491e-04, 9.999448e-01, -9.58312e-07, -3.24878e-11, 7.144060e-11, 1.669647e-10, 1.890058e-10, 1.315042e-10, -4.77010e-10, -5.56808e-10, 2.443102e-10, -2.38640e-10
1,0,0,0,0,1,1,1,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231508e-04, 9.999448e-01, -9.57296e-07, -3.24878e-11, 7.144061e-11, 1.669647e-10, 1.899116e-10, 1.315042e-10, -4.77010e-10, -6.36165e-10, -3.97777e-10, 9.012354e-11
1,0,0,0,0,1,1,1,1, 3.534879e-04, 3.538555e-04, 3.539629e-04, 1.231511e-04, 9.999448e-01, -1.18612e-06, -3.24878e-11, 7.144060e-11, 1.669647e-10, 1.899116e-10, 1.315042e-10, -4.77010e-10, -6.36165e-10, -5.56477e-10, -2.38659e-10
1,0,0,0,1,0,0,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999448e-01, -8.79422e-07, -1.11836e-10, 7.098771e-11, 1.557995e-10, 1.885530e-10, -2.38726e-10, 2.766248e-10, 2.174282e-10, 2.317829e-10, 5.662103e-11
1,0,0,0,1,0,0,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999448e-01, -9.15006e-07, -1.11836e-10, 7.098770e-11, 1.557995e-10, 1.885530e-10, -2.38726e-10, 2.766248e-10, 2.174282e-10, 2.326886e-10, -2.38640e-10
1,0,0,0,1,0,0,1,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999448e-01, -9.38010e-07, -1.11836e-10, 7.098771e-11, 1.557995e-10, 1.894587e-10, -2.38726e-10, 2.766248e-10, 2.290497e-10, -3.18422e-10, 7.895833e-11
1,0,0,0,1,0,0,1,1, 3.534876e-04, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999448e-01, -1.01414e-06, -1.11836e-10, 7.098771e-11, 1.557995e-10, 1.894587e-10, -2.38726e-10, 2.766248e-10, 2.290497e-10, -4.77118e-10, -2.38653e-10
1,0,0,0,1,0,1,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999448e-01, -9.57949e-07, -1.11836e-10, 7.098771e-11, 1.562524e-10, 1.890058e-10, -2.38726e-10, 2.891521e-10, -4.77441e-10, 2.434044e-10, 5.662104e-11
1,0,0,0,1,0,1,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999448e-01, -9.93530e-07, -1.11836e-10, 7.098770e-11, 1.562524e-10, 1.890058e-10, -2.38726e-10, 2.891521e-10, -4.77441e-10, 2.443101e-10, -2.38640e-10
1,0,0,0,1,0,1,1,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999448e-01, -9.92515e-07, -1.11836e-10, 7.098771e-11, 1.562524e-10, 1.899116e-10, -2.38726e-10, 2.891521e-10, -5.56798e-10, -3.97777e-10, 9.012354e-11
1,0,0,0,1,0,1,1,1, 3.534872e-04, 3.538551e-04, 9.998974e-01, 9.999448e-01, 9.999448e-01, -1.14500e-06, -1.11836e-10, 7.098771e-11, 1.562524e-10, 1.899116e-10, -2.38726e-10, 2.891521e-10, -5.56798e-10, -5.56477e-10, -2.38659e-10
1,0,0,0,1,1,0,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999448e-01, -9.14063e-07, -1.11836e-10, 8.260582e-11, 1.557995e-10, 1.885530e-10, -3.18081e-10, -3.18308e-10, 2.513870e-10, 2.317829e-10, 5.662104e-11
1,0,0,0,1,1,0,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999448e-01, -9.49646e-07, -1.11836e-10, 8.260582e-11, 1.557995e-10, 1.885530e-10, -3.18081e-10, -3.18308e-10, 2.513870e-10, 2.326886e-10, -2.38640e-10
1,0,0,0,1,1,0,1,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999448e-01, -9.72654e-07, -1.11836e-10, 8.260581e-11, 1.557995e-10, 1.894587e-10, -3.18081e-10, -3.18308e-10, 2.630085e-10, -3.18422e-10, 7.895833e-11
1,0,0,0,1,1,0,1,1, 3.534879e-04, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999448e-01, -1.04878e-06, -1.11836e-10, 8.260582e-11, 1.557995e-10, 1.894587e-10, -3.18081e-10, -3.18308e-10, 2.630085e-10, -4.77118e-10, -2.38653e-10
1,0,0,0,1,1,1,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999448e-01, -9.61087e-07, -1.11836e-10, 8.260582e-11, 1.674176e-10, 1.890058e-10, -3.18081e-10, -5.56365e-10, -5.56808e-10, 2.434044e-10, 5.662105e-11
1,0,0,0,1,1,1,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999448e-01, -9.96671e-07, -1.11837e-10, 8.260582e-11, 1.674176e-10, 1.890058e-10, -3.18081e-10, -5.56365e-10, -5.56808e-10, 2.443101e-10, -2.38640e-10
1,0,0,0,1,1,1,1,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999449e-01, 9.999448e-01, -1.04523e-06, -1.11836e-10, 8.260582e-11, 1.674176e-10, 1.899116e-10, -3.18081e-10, -5.56365e-10, -6.36165e-10, -3.97777e-10, 9.012354e-11
1,0,0,0,1,1,1,1,1, 3.534876e-04, 3.538554e-04, 3.539630e-04, 9.999449e-01, 9.999448e-01, -1.27405e-06, -1.11836e-10, 8.260582e-11, 1.674176e-10, 1.899116e-10, -3.18081e-10, -5.56365e-10, -6.36165e-10, -5.56477e-10, -2.38659e-10
1,0,0,1,0,0,0,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231480e-04, 9.999449e-01, -8.64027e-07, -3.24878e-11, 7.098771e-11, 1.422818e-10, -3.26468e-11, 1.198827e-10, 2.650033e-10, 2.285968e-10, 2.541201e-10, 5.662104e-11
1,0,0,1,0,0,0,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231500e-04, 9.999449e-01, -8.99609e-07, -3.24878e-11, 7.098771e-11, 1.422818e-10, -3.26468e-11, 1.198827e-10, 2.650033e-10, 2.285968e-10, 2.550259e-10, -2.38640e-10
1,0,0,1,0,0,0,1,0, 5.068486e-05, 9.998973e-01, 9.998974e-01, 1.231506e-04, 9.999449e-01, -9.27330e-07, -3.24878e-11, 7.098770e-11, 1.422818e-10, -1.91346e-10, 1.198827e-10, 2.650033e-10, 2.402183e-10, -3.18431e-10, 7.895833e-11
1,0,0,1,0,0,0,1,1, 9.193067e-07, 9.998973e-01, 9.998974e-01, 1.231499e-04, 9.999449e-01, -9.76773e-07, -3.24878e-11, 7.098771e-11, 1.422818e-10, -1.91346e-10, 1.198827e-10, 2.650033e-10, 2.402184e-10, -4.77132e-10, -2.38653e-10
1,0,0,1,0,0,1,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231494e-04, 9.999449e-01, -9.30526e-07, -3.24878e-11, 7.098770e-11, 1.427347e-10, -1.11996e-10, 1.198827e-10, 2.775306e-10, -4.77447e-10, 2.769069e-10, 5.662104e-11
1,0,0,1,0,0,1,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231503e-04, 9.999449e-01, -9.66109e-07, -3.24878e-11, 7.098770e-11, 1.427347e-10, -1.11996e-10, 1.198827e-10, 2.775306e-10, -4.77447e-10, 2.778126e-10, -2.38640e-10
1,0,0,1,0,0,1,1,0, 5.068482e-05, 3.538504e-04, 9.998974e-01, 1.231500e-04, 9.999449e-01, -1.01852e-06, -3.24878e-11, 7.098771e-11, 1.427347e-10, -2.70695e-10, 1.198827e-10, 2.775306e-10, -5.56799e-10, -3.97796e-10, 9.012354e-11
1,0,0,1,0,0,1,1,1, 9.193035e-07, 3.538492e-04, 9.998974e-01, 1.231500e-04, 9.999449e-01, -1.08552e-06, -3.24878e-11, 7.098771e-11, 1.427347e-10, -2.70695e-10, 1.198827e-10, 2.775306e-10, -5.56799e-10, -5.56498e-10, -2.38659e-10
1,0,0,1,0,1,0,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231500e-04, 9.999449e-01, -9.14434e-07, -3.24878e-11, 7.144060e-11, 1.422818e-10, -3.26468e-11, 1.315042e-10, -2.38953e-10, 2.625556e-10, 2.541202e-10, 5.662105e-11
1,0,0,1,0,1,0,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231483e-04, 9.999449e-01, -9.50017e-07, -3.24878e-11, 7.144061e-11, 1.422818e-10, -3.26468e-11, 1.315042e-10, -2.38953e-10, 2.625556e-10, 2.550259e-10, -2.38640e-10
1,0,0,1,0,1,0,1,0, 5.068474e-05, 9.998973e-01, 9.998974e-01, 1.231497e-04, 9.999449e-01, -9.77737e-07, -3.24878e-11, 7.144060e-11, 1.422818e-10, -1.91346e-10, 1.315042e-10, -2.38953e-10, 2.741771e-10, -3.18431e-10, 7.895834e-11
1,0,0,1,0,1,0,1,1, 9.193050e-07, 9.998973e-01, 9.998974e-01, 1.231509e-04, 9.999449e-01, -1.02718e-06, -3.24878e-11, 7.144061e-11, 1.422818e-10, -1.91346e-10, 1.315042e-10, -2.38953e-10, 2.741771e-10, -4.77132e-10, -2.38653e-10
1,0,0,1,0,1,1,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231491e-04, 9.999449e-01, -9.49430e-07, -3.24878e-11, 7.144060e-11, 1.538999e-10, -1.11996e-10, 1.315042e-10, -4.77010e-10, -5.56814e-10, 2.769069e-10, 5.662105e-11
1,0,0,1,0,1,1,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231491e-04, 9.999449e-01, -9.85012e-07, -3.24878e-11, 7.144061e-11, 1.538999e-10, -1.11996e-10, 1.315042e-10, -4.77010e-10, -5.56814e-10, 2.778126e-10, -2.38640e-10
1,0,0,1,0,1,1,1,0, 5.068475e-05, 3.538502e-04, 3.539580e-04, 1.231496e-04, 9.999449e-01, -1.08613e-06, -3.24878e-11, 7.144061e-11, 1.538999e-10, -2.70695e-10, 1.315042e-10, -4.77010e-10, -6.36167e-10, -3.97796e-10, 9.012354e-11
1,0,0,1,0,1,1,1,1, 9.192965e-07, 3.538494e-04, 3.539567e-04, 1.231496e-04, 9.999449e-01, -1.17067e-06, -3.24878e-11, 7.144061e-11, 1.538999e-10, -2.70695e-10, 1.315042e-10, -4.77010e-10, -6.36167e-10, -5.56498e-10, -2.38659e-10
1,0,0,1,1,0,0,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999449e-01, -9.18150e-07, -1.11836e-10, 7.098770e-11, 1.427347e-10, -3.26468e-11, -2.38726e-10, 2.766248e-10, 2.285968e-10, 2.541202e-10, 5.662104e-11
1,0,0,1,1,0,0,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999449e-01, -9.53732e-07, -1.11836e-10, 7.098771e-11, 1.427347e-10, -3.26468e-11, -2.38726e-10, 2.766248e-10, 2.285968e-10, 2.550259e-10, -2.38640e-10
1,0,0,1,1,0,0,1,0, 5.068471e-05, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999449e-01, -9.81453e-07, -1.11836e-10, 7.098771e-11, 1.427347e-10, -1.91346e-10, -2.38726e-10, 2.766248e-10, 2.402184e-10, -3.18431e-10, 7.895834e-11
1,0,0,1,1,0,0,1,1, 9.193144e-07, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999449e-01, -1.03090e-06, -1.11836e-10, 7.098771e-11, 1.427347e-10, -1.91346e-10, -2.38726e-10, 2.766248e-10, 2.402183e-10, -4.77132e-10, -2.38653e-10
1,0,0,1,1,0,1,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999449e-01, -9.84649e-07, -1.11836e-10, 7.098770e-11, 1.431876e-10, -1.11996e-10, -2.38726e-10, 2.891521e-10, -4.77447e-10, 2.769069e-10, 5.662104e-11
1,0,0,1,1,0,1,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999449e-01, -1.02023e-06, -1.11836e-10, 7.098771e-11, 1.431876e-10, -1.11996e-10, -2.38726e-10, 2.891521e-10, -4.77447e-10, 2.778127e-10, -2.38640e-10
1,0,0,1,1,0,1,1,0, 5.068462e-05, 3.538501e-04, 9.998974e-01, 9.999448e-01, 9.999449e-01, -1.07264e-06, -1.11836e-10, 7.098770e-11, 1.431876e-10, -2.70695e-10, -2.38726e-10, 2.891521e-10, -5.56799e-10, -3.97796e-10, 9.012353e-11
1,0,0,1,1,0,1,1,1, 9.193067e-07, 3.538492e-04, 9.998974e-01, 9.999448e-01, 9.999449e-01, -1.13964e-06, -1.11836e-10, 7.098771e-11, 1.431876e-10, -2.70695e-10, -2.38726e-10, 2.891521e-10, -5.56799e-10, -5.56498e-10, -2.38659e-10
1,0,0,1,1,1,0,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999449e-01, -9.52790e-07, -1.11836e-10, 8.260582e-11, 1.427347e-10, -3.26468e-11, -3.18081e-10, -3.18308e-10, 2.625556e-10, 2.541202e-10, 5.662104e-11
1,0,0,1,1,1,0,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999449e-01, -9.88374e-07, -1.11836e-10, 8.260582e-11, 1.427347e-10, -3.26468e-11, -3.18081e-10, -3.18308e-10, 2.625556e-10, 2.550259e-10, -2.38640e-10
1,0,0,1,1,1,0,1,0, 5.068489e-05, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999449e-01, -1.01609e-06, -1.11836e-10, 8.260582e-11, 1.427347e-10, -1.91346e-10, -3.18081e-10, -3.18308e-10, 2.741771e-10, -3.18431e-10, 7.895835e-11
1,0,0,1,1,1,0,1,1, 9.193174e-07, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999449e-01, -1.06554e-06, -1.11836e-10, 8.260582e-11, 1.427347e-10, -1.91346e-10, -3.18081e-10, -3.18308e-10, 2.741771e-10, -4.77132e-10, -2.38653e-10
1,0,0,1,1,1,1,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999449e-01, -9.87789e-07, -1.11836e-10, 8.260582e-11, 1.543528e-10, -1.11996e-10, -3.18081e-10, -5.56365e-10, -5.56814e-10, 2.769069e-10, 5.662104e-11
1,0,0,1,1,1,1,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999449e-01, -1.02337e-06, -1.11836e-10, 8.260583e-11, 1.543528e-10, -1.11996e-10, -3.18081e-10, -5.56365e-10, -5.56814e-10, 2.778126e-10, -2.38640e-10
1,0,0,1,1,1,1,1,0, 5.068467e-05, 3.538504e-04, 3.539577e-04, 9.999449e-01, 9.999449e-01, -1.17407e-06, -1.11836e-10, 8.260583e-11, 1.543528e-10, -2.70695e-10, -3.18081e-10, -5.56365e-10, -6.36167e-10, -3.97796e-10, 9.012355e-11
1,0,0,1,1,1,1,1,1, 9.193067e-07, 3.538492e-04, 3.539567e-04, 9.999449e-01, 9.999449e-01, -1.25860e-06, -1.11836e-10, 8.260583e-11, 1.543528e-10, -2.70695e-10, -3.18081e-10, -5.56365e-10, -6.36167e-10, -5.56498e-10, -2.38659e-10
1,0,1,0,0,0,0,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231495e-04, 9.999449e-01, -8.44610e-07, -3.24878e-11, 7.098771e-11, -1.12112e-10, 1.563046e-10, 1.310514e-10, 2.650033e-10, 2.285968e-10, 2.317829e-10, 5.662104e-11
1,0,1,0,0,0,0,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231512e-04, 9.999449e-01, -8.80195e-07, -3.24878e-11, 7.098770e-11, -1.12112e-10, 1.563046e-10, 1.310514e-10, 2.650033e-10, 2.285968e-10, 2.326886e-10, -2.38640e-10
1,0,1,0,0,0,0,1,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231499e-04, 9.999449e-01, -9.03199e-07, -3.24878e-11, 7.098770e-11, -1.12112e-10, 1.572104e-10, 1.310514e-10, 2.650033e-10, 2.402183e-10, -3.18422e-10, 7.895834e-11
1,0,1,0,0,0,0,1,1, 3.534877e-04, 9.998973e-01, 9.998974e-01, 1.231491e-04, 9.999449e-01, -9.79330e-07, -3.24878e-11, 7.098770e-11, -1.12112e-10, 1.572103e-10, 1.310514e-10, 2.650033e-10, 2.402183e-10, -4.77118e-10, -2.38653e-10
1,0,1,0,0,0,1,0,0, 9.998972e-01, 5.070758e-05, 9.998974e-01, 1.231510e-04, 9.999449e-01, -9.39863e-07, -3.24878e-11, 7.098770e-11, -1.91461e-10, 1.567575e-10, 1.310514e-10, 2.775306e-10, -4.77448e-10, 2.434044e-10, 5.662104e-11
1,0,1,0,0,0,1,0,1, 9.998972e-01, 5.070721e-05, 9.998974e-01, 1.231498e-04, 9.999449e-01, -9.75446e-07, -3.24878e-11, 7.098770e-11, -1.91461e-10, 1.567575e-10, 1.310514e-10, 2.775306e-10, -4.77448e-10, 2.443101e-10, -2.38640e-10
1,0,1,0,0,0,1,1,0, 9.998972e-01, 5.070736e-05, 9.998974e-01, 1.231492e-04, 9.999449e-01, -9.74428e-07, -3.24878e-11, 7.098770e-11, -1.91461e-10, 1.576632e-10, 1.310514e-10, 2.775305e-10, -5.56805e-10, -3.97777e-10, 9.012356e-11
1,0,1,0,0,0,1,1,1, 3.534877e-04, 9.194273e-07, 9.998974e-01, 1.231495e-04, 9.999449e-01, -1.10017e-06, -3.24878e-11, 7.098770e-11, -1.91461e-10, 1.576632e-10, 1.310514e-10, 2.775306e-10, -5.56805e-10, -5.56477e-10, -2.38659e-10
1,0,1,0,0,1,0,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231495e-04, 9.999449e-01, -8.95019e-07, -3.24878e-11, 7.144061e-11, -1.12112e-10, 1.563046e-10, 1.426729e-10, -2.38953e-10, 2.625556e-10, 2.317829e-10, 5.662104e-11
1,0,1,0,0,1,0,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231486e-04, 9.999449e-01, -9.30603e-07, -3.24878e-11, 7.144061e-11, -1.12112e-10, 1.563046e-10, 1.426729e-10, -2.38953e-10, 2.625556e-10, 2.326886e-10, -2.38640e-10
1,0,1,0,0,1,0,1,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231498e-04, 9.999449e-01, -9.53609e-07, -3.24878e-11, 7.144060e-11, -1.12112e-10, 1.572104e-10, 1.426729e-10, -2.38953e-10, 2.741771e-10, -3.18422e-10, 7.895833e-11
1,0,1,0,0,1,0,1,1, 3.534876e-04, 9.998973e-01, 9.998974e-01, 1.231506e-04, 9.999449e-01, -1.02974e-06, -3.24878e-11, 7.144060e-11, -1.12112e-10, 1.572103e-10, 1.426729e-10, -2.38953e-10, 2.741771e-10, -4.77118e-10, -2.38653e-10
1,0,1,0,0,1,1,0,0, 9.998972e-01, 5.070729e-05, 5.075376e-05, 1.231507e-04, 9.999449e-01, -1.00753e-06, -3.24878e-11, 7.144060e-11, -1.91467e-10, 1.567575e-10, 1.426729e-10, -4.77010e-10, -5.56815e-10, 2.434044e-10, 5.662105e-11
1,0,1,0,0,1,1,0,1, 9.998972e-01, 5.070722e-05, 5.075400e-05, 1.231517e-04, 9.999449e-01, -1.04311e-06, -3.24878e-11, 7.144060e-11, -1.91466e-10, 1.567575e-10, 1.426729e-10, -4.77010e-10, -5.56815e-10, 2.443101e-10, -2.38640e-10
1,0,1,0,0,1,1,1,0, 9.998972e-01, 5.070710e-05, 5.075392e-05, 1.231492e-04, 9.999449e-01, -1.04209e-06, -3.24878e-11, 7.144060e-11, -1.91466e-10, 1.576632e-10, 1.426729e-10, -4.77010e-10, -6.36171e-10, -3.97777e-10, 9.012354e-11
1,0,1,0,0,1,1,1,1, 3.534873e-04, 9.194244e-07, 9.201562e-07, 1.231505e-04, 9.999449e-01, -1.21743e-06, -3.24878e-11, 7.144061e-11, -1.91466e-10, 1.576632e-10, 1.426729e-10, -4.77010e-10, -6.36171e-10, -5.56477e-10, -2.38659e-10
1,0,1,0,1,0,0,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999449e-01, -8.86737e-07, -1.11836e-10, 7.098771e-11, -1.91460e-10, 1.563046e-10, -2.38733e-10, 2.766248e-10, 2.285968e-10, 2.317829e-10, 5.662104e-11
1,0,1,0,1,0,0,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999449e-01, -9.22320e-07, -1.11836e-10, 7.098771e-11, -1.91460e-10, 1.563046e-10, -2.38733e-10, 2.766248e-10, 2.285968e-10, 2.326886e-10, -2.38640e-10
1,0,1,0,1,0,0,1,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999449e-01, -9.45326e-07, -1.11836e-10, 7.098771e-11, -1.91460e-10, 1.572103e-10, -2.38733e-10, 2.766248e-10, 2.402183e-10, -3.18422e-10, 7.895833e-11
1,0,1,0,1,0,0,1,1, 3.534876e-04, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999449e-01, -1.02146e-06, -1.11836e-10, 7.098770e-11, -1.91460e-10, 1.572103e-10, -2.38733e-10, 2.766248e-10, 2.402183e-10, -4.77118e-10, -2.38653e-10
1,0,1,0,1,0,1,0,0, 9.998972e-01, 5.070751e-05, 9.998974e-01, 9.999448e-01, 9.999449e-01, -9.81987e-07, -1.11836e-10, 7.098771e-11, -2.70809e-10, 1.567574e-10, -2.38733e-10, 2.891521e-10, -4.77448e-10, 2.434044e-10, 5.662105e-11
1,0,1,0,1,0,1,0,1, 9.998972e-01, 5.070748e-05, 9.998974e-01, 9.999448e-01, 9.999449e-01, -1.01757e-06, -1.11836e-10, 7.098771e-11, -2.70809e-10, 1.567575e-10, -2.38733e-10, 2.891521e-10, -4.77448e-10, 2.443102e-10, -2.38640e-10
1,0,1,0,1,0,1,1,0, 9.998972e-01, 5.070734e-05, 9.998974e-01, 9.999448e-01, 9.999449e-01, -1.01655e-06, -1.11836e-10, 7.098770e-11, -2.70809e-10, 1.576632e-10, -2.38733e-10, 2.891521e-10, -5.56805e-10, -3.97777e-10, 9.012354e-11
1,0,1,0,1,0,1,1,1, 3.534875e-04, 9.194214e-07, 9.998974e-01, 9.999448e-01, 9.999449e-01, -1.14230e-06, -1.11836e-10, 7.098771e-11, -2.70809e-10, 1.576632e-10, -2.38733e-10, 2.891521e-10, -5.56805e-10, -5.56477e-10, -2.38659e-10
1,0,1,0,1,1,0,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999449e-01, -9.21380e-07, -1.11836e-10, 8.260583e-11, -1.91460e-10, 1.563046e-10, -3.18087e-10, -3.18308e-10, 2.625556e-10, 2.317829e-10, 5.662105e-11
1,0,1,0,1,1,0,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999449e-01, -9.56962e-07, -1.11836e-10, 8.260582e-11, -1.91460e-10, 1.563046e-10, -3.18087e-10, -3.18308e-10, 2.625556e-10, 2.326886e-10, -2.38640e-10
1,0,1,0,1,1,0,1,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999449e-01, -9.79968e-07, -1.11836e-10, 8.260582e-11, -1.91460e-10, 1.572103e-10, -3.18087e-10, -3.18308e-10, 2.741771e-10, -3.18422e-10, 7.895833e-11
1,0,1,0,1,1,0,1,1, 3.534875e-04, 9.998973e-01, 9.998974e-01, 9.999448e-01, 9.999449e-01, -1.05610e-06, -1.11836e-10, 8.260582e-11, -1.91460e-10, 1.572104e-10, -3.18087e-10, -3.18308e-10, 2.741771e-10, -4.77118e-10, -2.38653e-10
1,0,1,0,1,1,1,0,0, 9.998972e-01, 5.070745e-05, 5.075386e-05, 9.999449e-01, 9.999449e-01, -1.05583e-06, -1.11836e-10, 8.260583e-11, -2.70816e-10, 1.567575e-10, -3.18087e-10, -5.56365e-10, -5.56815e-10, 2.434044e-10, 5.662105e-11
1,0,1,0,1,1,1,0,1, 9.998972e-01, 5.070749e-05, 5.075398e-05, 9.999449e-01, 9.999449e-01, -1.09141e-06, -1.11836e-10, 8.260582e-11, -2.70816e-10, 1.567575e-10, -3.18087e-10, -5.56365e-10, -5.56815e-10, 2.443102e-10, -2.38640e-10
1,0,1,0,1,1,1,1,0, 9.998972e-01, 5.070759e-05, 5.075402e-05, 9.999449e-01, 9.999449e-01, -1.10793e-06, -1.11836e-10, 8.260583e-11, -2.70815e-10, 1.576632e-10, -3.18087e-10, -5.56365e-10, -6.36171e-10, -3.97777e-10, 9.012355e-11
1,0,1,0,1,1,1,1,1, 3.534873e-04, 9.194225e-07, 9.201607e-07, 9.999449e-01, 9.999449e-01, -1.28326e-06, -1.11836e-10, 8.260582e-11, -2.70815e-10, 1.576632e-10, -3.18087e-10, -5.56365e-10, -6.36171e-10, -5.56477e-10, -2.38659e-10
1,0,1,1,0,0,0,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231495e-04, 9.999449e-01, -8.51296e-07, -3.24878e-11, 7.098771e-11, -1.12110e-10, -3.26468e-11, 1.310514e-10, 2.650033e-10, 2.397655e-10, 2.541202e-10, 5.662104e-11
1,0,1,1,0,0,0,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231491e-04, 9.999449e-01, -8.86880e-07, -3.24878e-11, 7.098771e-11, -1.12110e-10, -3.26468e-11, 1.310514e-10, 2.650033e-10, 2.397655e-10, 2.550259e-10, -2.38640e-10
1,0,1,1,0,0,0,1,0, 5.068486e-05, 9.998973e-01, 9.998974e-01, 1.231503e-04, 9.999449e-01, -9.14599e-07, -3.24878e-11, 7.098770e-11, -1.12110e-10, -1.91346e-10, 1.310514e-10, 2.650033e-10, 2.513870e-10, -3.18431e-10, 7.895833e-11
1,0,1,1,0,0,0,1,1, 9.193067e-07, 9.998973e-01, 9.998974e-01, 1.231486e-04, 9.999449e-01, -9.64043e-07, -3.24878e-11, 7.098771e-11, -1.12110e-10, -1.91346e-10, 1.310514e-10, 2.650033e-10, 2.513870e-10, -4.77132e-10, -2.38653e-10
